Secteur,Nom,Date création,Adresse,Code postal,Ville,Département,Téléphone,Email,Site web,SIREN,NAF
Soins de beauté / esthétique,ANAIS ARMENGOL,2015-06-16,2 IMPASSA SANT JOAN 66800 ERR,66800,ERR,66,,,,812157063,96.02B
"Entretien corporel (spa, hammam...)",PHANY TAN,2015-06-12,3 RUE ARAGO 66600 ESPIRA-DE-L'AGLY,66600,ESPIRA-DE-L'AGLY,66,,,,813831203,96.04Z
"Entretien corporel (spa, hammam...)",SKINCARE,2015-06-11,2 RUE MADELEINE BRES 66330 CABESTANY,66330,CABESTANY,66,,,,812501245,96.04Z
Coiffure,L&A COIFFURE CONCEPT,2015-06-01,22 RUE DE LA REPUBLIQUE 66700 ARGELES-SUR-MER,66700,ARGELES-SUR-MER,66,,,,811726264,96.02A
Soins de beauté / esthétique,AUDREY CHIAVOLA (SALVET) (SO WELL INSTITUT),2015-05-28,1 AVENUE DES GENEVRIERS 66180 VILLENEUVE-DE-LA-RAHO,66180,VILLENEUVE-DE-LA-RAHO,66,,,,811641851,96.02B
Soins de beauté / esthétique,MARINE TROUILLET,2015-05-20,14 BD MAILLOL 66750 ST CYPRIEN,66750,ST CYPRIEN,66,,,,811492164,96.02B
Soins de beauté / esthétique,FLORA ALIJI,2015-05-15,26 RUE DES MICOCOULIERS 66380 PIA,66380,PIA,66,,,,811392703,96.02B
Coiffure,PAULINE VERSTAVEL (SK COIFFURE BY PAULINE),2015-05-02,77 AVENUE DU CANIGOU 66370 PEZILLA-LA-RIVIERE,66370,PEZILLA-LA-RIVIERE,66,,,,814267845,96.02A
Coiffure,MOHAMED BELKAID,2015-05-02,REZ DE CHAUSSEE 204 AVENUE MARECHAL JOFFRE 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,810924738,96.02A
"Entretien corporel (spa, hammam...)",HALIMA MOSTEFA,2015-05-01,7 RUE DE L'ARGENTERIE 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,810469171,96.04Z
Coiffure,GH2015,2015-04-24,265 CHEMIN DE PEFOURQUE 82000 MONTAUBAN,82000,MONTAUBAN,82,,,,811104017,96.02A
"Entretien corporel (spa, hammam...)",EMILIA COFONE (CORTES),2015-04-15,22 RUE LOUIS PASTEUR 66750 SAINT-CYPRIEN,66750,SAINT-CYPRIEN,66,,,,811598408,96.04Z
Coiffure,PJ COIFFURE,2015-04-02,3 ROUTE DE COLLIOURE 66700 ARGELES-SUR-MER,66700,ARGELES-SUR-MER,66,,,,810905273,96.02A
Coiffure,SARL ENTRE NOUS,2015-04-01,LA FORGE DE REYNES 62 ROUTE D’AMELIE 66400 REYNES,66400,REYNES,66,,,,810652396,96.02A
Soins de beauté / esthétique,JUSTINE GUILLAUMAS (ARMONIA),2015-04-01,RESIDENCE APOLLON - BAT D APP 63 1 AVENUE LAURE MANAUDOU 66450 POLLESTRES,66450,POLLESTRES,66,,,,809941008,96.02B
Soins de beauté / esthétique,MADORA 38,2015-03-30,4 RUE VAUBAN 38000 GRENOBLE,38000,GRENOBLE,38,,,,810535971,96.02B
"Entretien corporel (spa, hammam...)",ROXANA GHEJAN,2015-03-30,111 AVENUE MARECHAL JOFFRE 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,810583393,96.04Z
"Entretien corporel (spa, hammam...)",CLAIRE BACONNIERE DE SALVERTE (LUMINESENS),2015-03-04,LES ROCHES FLEURIES 60 CORNICHE EMILE FABRE 83200 TOULON,83200,TOULON,83,,,,810808212,96.04Z
Coiffure,ESTELLE MONERON,2015-02-26,60 AVENUE DU GENERAL DE GAULLE 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,809862741,96.02A
Coiffure,L'HAIR DU TEMPS,2015-02-23,5 AVENUE MEDITERRANEE 66140 CANET-EN-ROUSSILLON,66140,CANET-EN-ROUSSILLON,66,,,,809771892,96.02A
Soins de beauté / esthétique,RELAX MANIA LE BREAK & B',2015-02-17,RESIDENCE LE MEDITERRANEE BOULEVARD DU PORT 66420 LE BARCARES,66420,LE BARCARES,66,,,,809837461,96.02B
Soins de beauté / esthétique,ANAIS BOUKHETACHE,2015-02-15,8 AVENUE DU VALLESPIR 66480 MAUREILLAS-LAS-ILLAS,66480,MAUREILLAS-LAS-ILLAS,66,,,,809546211,96.02B
"Entretien corporel (spa, hammam...)",STEPHANIE RABILLER,2015-02-12,29 AVENUE DU CANIGOU 66140 CANET-EN-ROUSSILLON,66140,CANET-EN-ROUSSILLON,66,,,,810115469,96.04Z
Coiffure,SANDRINE ARCAS,2015-02-09,5 SQUARE DE MONTALBA 66100 PERPIGNAN,66100,PERPIGNAN,66,,,,809438435,96.02A
Soins de beauté / esthétique,SAS MARIANAIS,2015-02-03,235 AVENUE D'ESPAGNE 66100 PERPIGNAN,66100,PERPIGNAN,66,,,,809354814,96.02B
"Entretien corporel (spa, hammam...)",VALERIE FRIGIOTTI (PONCET),2015-02-01,15 AVENUE PIERRE CAMPS 66200 LATOUR-BAS-ELNE,66200,LATOUR-BAS-ELNE,66,,,,809336969,96.04Z
Soins de beauté / esthétique,MARIAH.C,2015-01-15,44 BOULEVARD JEAN JAURES 11000 CARCASSONNE,11000,CARCASSONNE,11,,,,808335533,96.02B
Soins de beauté / esthétique,MAEVA LIMOGE,2015-01-06,7 RUE DU PIREE 66250 SAINT-LAURENT-DE-LA-SALANQUE,66250,SAINT-LAURENT-DE-LA-SALANQUE,66,,,,808791800,96.02B
"Entretien corporel (spa, hammam...)",JULIE BERNASCONI (JULIE'S SERENITY),2015-01-01,BAT A 4 RUE MARGUERITE YOURCENAR 66240 SAINT-ESTEVE,66240,SAINT-ESTEVE,66,,,,808656904,96.04Z
"Entretien corporel (spa, hammam...)",AUDE BIZEUL (AUDE BIZEUL MASSAGE),2014-12-15,146 BVD PALMYRA BOULEVARD PALMYRA 66420 LE BARCARES,66420,LE BARCARES,66,,,,808732333,96.04Z
Soins de beauté / esthétique,KELLY SERVAIS,2014-12-08,3 PLACE JEAN CAYROL 66390 BAIXAS,66390,BAIXAS,66,,,,808318109,96.02B
"Entretien corporel (spa, hammam...)",KARIMA OUCIF,2014-12-08,17 RUE PAU CASALS 66170 MILLAS,66170,MILLAS,66,,,,808376354,96.04Z
"Entretien corporel (spa, hammam...)",AGNETA CLAUDIA ALEMAN,2014-12-04,111 AVENUE MARECHAL JOFFRE 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,808376966,96.04Z
Soins de beauté / esthétique,VIRGINIE BRUGAT,2014-11-25,84 AVENUE DU MARECHAL JOFFRE 66120 FONT-ROMEU-ODEILLO-VIA,66120,FONT-ROMEU-ODEILLO-VIA,66,,,,808434351,96.02B
"Entretien corporel (spa, hammam...)",AESTHETIC ROMY D,2014-11-10,2 RUE ALBERT SAISSET 66330 CABESTANY,66330,CABESTANY,66,,,,808064638,96.04Z
Coiffure,LAETITIA DROMIGNY (BAUDRY) (L'HAIR D'ENORA),2014-10-17,2 LOTISSEMENT LE CLOS DOMITIA 66480 LES CLUSES,66480,LES CLUSES,66,,,,805005071,96.02A
Soins de beauté / esthétique,ELODIE MARTINEZ,2014-10-17,33 RUE ERNEST RENAN 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,805293081,96.02B
"Entretien corporel (spa, hammam...)",OLIVIER LARRIBE,2014-10-01,APPARTEMENT 8 7 SQUARE DE MONTESQUIEU 66100 PERPIGNAN,66100,PERPIGNAN,66,,,,804924777,96.04Z
Soins de beauté / esthétique,MAGALI RIGAILL,2014-09-01,LOT MAS PUIG SEC 29 RUE RENE CASSIN 66350 TOULOUGES,66350,TOULOUGES,66,,,,803998236,96.02B
Soins de beauté / esthétique,LENA FERRER (BEAUTY ROOM LENAEXTENSION),2014-08-22,27 AVENUE GILBERT BRUTUS 66240 SAINT-ESTEVE,66240,SAINT-ESTEVE,66,,,,804207587,96.02B
Soins de beauté / esthétique,LUDIVINE JOSSERAND,2014-08-05,72 RUE MAL FOCH 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,803914829,96.02B
Coiffure,MICKAEL PHILIPPEAU,2014-07-24,ETG 2 31 RUE DES GOEMONS 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,803773423,96.02A
"Entretien corporel (spa, hammam...)",ALICE DUTREUIL (NOUCHIMOWITZ),2014-07-11,13 RUE DU LAVOIR 66500 RIA-SIRACH,66500,RIA-SIRACH,66,,,,803590447,96.04Z
Coiffure,CASSANDRA PASCUAL (CASSY COIFF),2014-07-10,16 RUE DES CORBIERES 66720 CASSAGNES,66720,CASSAGNES,66,,,,803566017,96.02A
Soins de beauté / esthétique,FLORA LLOVERAS,2014-07-05,20 IMPASSE AL PRAT 66740 MONTESQUIEU-DES-ALBERES,66740,MONTESQUIEU-DES-ALBERES,66,,,,804232387,96.02B
Soins de beauté / esthétique,GLWADYS PANISSET,2014-07-01,10 RUE FRANCOIS COPPEE 66100 PERPIGNAN,66100,PERPIGNAN,66,,,,803325323,96.02B
"Entretien corporel (spa, hammam...)",JUSTINE ALDANA JAGUE (ALDANA ONDES & SENS),2014-07-01,13 PLACE LOUIS BLASI 66440 TORREILLES,66440,TORREILLES,66,,,,803099365,96.04Z
"Entretien corporel (spa, hammam...)",MARYLINE BEN LASFAR (LAPALLUS),2014-06-20,7 AVENUE ABBE OLIBA 66200 ELNE,66200,ELNE,66,,,,802954305,96.04Z
Soins de beauté / esthétique,AURELIE MICHEL (ALMENDROS),2014-06-19,1 BOULEVARD DU 14 JUILLET 66420 LE BARCARES,66420,LE BARCARES,66,,,,803339993,96.02B
Coiffure,FABIENNE HAUTEMANIERE (PERCHERON),2014-06-02,36 RUE JEAN JAURES 66510 SAINT-HIPPOLYTE,66510,SAINT-HIPPOLYTE,66,,,,802145680,96.02A
"Entretien corporel (spa, hammam...)",AUDREY JACQUIN,2014-06-01,1 B RUE VICTOR HUGO 66620 BROUILLA,66620,BROUILLA,66,,,,802401067,96.04Z
Soins de beauté / esthétique,VIRGINIA PLANAS (CASTILHO LIMA),2014-05-01,33 RUE MARTIN LUTHER KING 66350 TOULOUGES,66350,TOULOUGES,66,,,,801850967,96.02B
Coiffure,SAS L'ESSENTIEL (L'ESSENTIEL),2014-04-22,3 BOULEVARD DU PORT 66420 LE BARCARES,66420,LE BARCARES,66,,,,801775057,96.02A
Coiffure,RF COIFF,2014-04-10,CENTRE COMMERCIAL LECLERC AVENUE VICTOR DALBIEZ 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,801900333,96.02A
Coiffure,CECILE VIALLE-PEREZ (VIALLE),2014-04-07,4 RUE DES TUILERIES 66680 CANOHES,66680,CANOHES,66,,,,801505850,96.02A
Soins de beauté / esthétique,VANESSA ANTONIO (FRUCTUOSO) (STYLE ONGLES),2014-04-05,606 RUE JEAN BART 11370 LEUCATE,11370,LEUCATE,11,,,,801436171,96.02B
"Entretien corporel (spa, hammam...)",SABRINA PECINO,2014-04-01,CENTRE COMMERCIAL CANIGOU 66240 ST ESTEVE,66240,ST ESTEVE,66,,,,801241100,96.04Z
"Entretien corporel (spa, hammam...)",JULIE DE ALMEIDA,2014-04-01,1 ALLEE DES ORIENTALES 31770 COLOMIERS,31770,COLOMIERS,31,,,,801254368,96.04Z
Coiffure,JOANNA ADELL,2014-02-10,39 AVENUE JOLIOT CURIE 66690 PALAU-DEL-VIDRE,66690,PALAU-DEL-VIDRE,66,,,,800238057,96.02A
"Entretien corporel (spa, hammam...)",SAMIRA TOUATI (BENDAOUD),2014-02-03,8 RUE CLAUDE CLODION 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,799762398,96.04Z
Soins de beauté / esthétique,ANTONIA RODRIGUES PEREIRA,2014-02-01,19 RUE SIDONIE-GABRIELLE COLETTE 66100 PERPIGNAN,66100,PERPIGNAN,66,,,,799965090,96.02B
"Entretien corporel (spa, hammam...)",CHANTAL HUTCHINGS,2014-02-01,12 RUE DE LA BRISE 66140 CANET EN ROUSSILLON,66140,CANET EN ROUSSILLON,66,,,,799760210,96.04Z
Coiffure,L.A. DISTRIBUTION,2014-01-08,3 BD CLAIRFONT BAT.A 66350 TOULOUGES,66350,TOULOUGES,66,,,,799916820,96.02A
Coiffure,DENISE DE JUANA,2013-12-05,9 RUE DES NORMANDS 66480 MAUREILLAS-LAS-ILLAS,66480,MAUREILLAS-LAS-ILLAS,66,,,,799056718,96.02A
Coiffure,STEPHANIE COMBET,2013-12-02,18 RUE DE L'ALICANTE 66300 PONTEILLA,66300,PONTEILLA,66,,,,798848495,96.02A
Soins de beauté / esthétique,ALIZEE GROTTE (JUSTE),2013-11-22,2 AVENUE ALFRED SAUVY 66600 RIVESALTES,66600,RIVESALTES,66,,,,798673984,96.02B
Coiffure,PAULINE BIBI,2013-11-18,106 AVENUE JEAN JAURES 66460 MAURY,66460,MAURY,66,,,,798616132,96.02A
Coiffure,SANDRINE DOMENECH,2013-11-01,MAS VIEUX CHEMIN DE BOULE 66130 ILLE-SUR-TET,66130,ILLE-SUR-TET,66,,,,797979242,96.02A
Coiffure,JULIE DUNKAN,2013-11-01,22 RUE IBN SINAI DIT AVICENNE 66330 CABESTANY,66330,CABESTANY,66,,,,798083960,96.02A
Coiffure,AUDREY BIZERN,2013-11-01,44 AVENUE D'ESPAGNE 66400 CERET,66400,CERET,66,,,,798163358,96.02A
Coiffure,JEREMY MESAS,2013-10-30,23 RUE REMPART-VILLENEUVE 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,798254249,96.02A
Soins de beauté / esthétique,PRISCILLIA SCHANING,2013-10-23,2 RUE DU DOCTEUR HENRI BONZOMS 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,802536177,96.02B
Soins de beauté / esthétique,ANNE MARIE SPENNATO (DA CUNHA),2013-10-21,5 RUE JOSEPH FONTANELL 66170 NEFIACH,66170,NEFIACH,66,,,,798059937,96.02B
Soins de beauté / esthétique,OLGA DEN OUDEN (BELSKA) (ESTHEPRO OLGA),2013-10-01,4 RUE VICTOR HUGO 66700 ARGELES-SUR-MER,66700,ARGELES-SUR-MER,66,,,,797385556,96.02B
Soins de beauté / esthétique,JULIE LLENSE,2013-10-01,4 RUE DE LA POSTE 66440 TORREILLES,66440,TORREILLES,66,,,,797870680,96.02B
"Entretien corporel (spa, hammam...)",SYLVIA SIMEONOVA,2013-08-15,5 RUE FRANCOIS ARAGO 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,797701851,96.04Z
"Entretien corporel (spa, hammam...)",SLAVKA PETROVA,2013-08-10,3 PLACE FONTAINE NEUVE 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,797568284,96.04Z
"Entretien corporel (spa, hammam...)",MYRIAM LAYES (MASSAGE DES 4 VENTS),2013-08-07,8 IMPASSE DU COLOMBIER 52800 POULANGY,52800,POULANGY,52,,,,797800018,96.04Z
Soins de beauté / esthétique,LINA DUPONT,2013-08-01,20 RUE DU MUSCAT 66300 TRESSERRE,66300,TRESSERRE,66,,,,794521351,96.02B
"Entretien corporel (spa, hammam...)",MARION ABELANET,2013-08-01,12 RUE DU CANIGOU 66600 RIVESALTES,66600,RIVESALTES,66,,,,794320747,96.04Z
Coiffure,ANNABEL MONTBLANCH (MARTINEZ),2013-07-29,5 RUE YVES DU MANOIR 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,794865378,96.02A
Coiffure,FABIENNE PEREZ (GUYET),2013-07-25,RUE DES ECOLES 66440 TORREILLES,66440,TORREILLES,66,,,,794549741,96.02A
Soins de beauté / esthétique,ELODIE MANYA (SOLER),2013-07-22,8 IMPASSE DES PETITS LOUPS 66420 LE BARCARES,66420,LE BARCARES,66,,,,794542043,96.02B
Coiffure,CDM EXPANSION,2013-07-15,18 BOULEVARD JOHN-FITZGERALD KENNEDY 66100 PERPIGNAN,66100,PERPIGNAN,66,,,,794274993,96.02A
"Entretien corporel (spa, hammam...)",DIANE DURRMEYER,2013-07-08,47 GRAND-RUE 68140 MUNSTER,68140,MUNSTER,68,,,,794110338,96.04Z
"Entretien corporel (spa, hammam...)",KARINE CHEVROT,2013-07-07,39 RUE DES MINES 83310 COGOLIN,83310,COGOLIN,83,,,,794278366,96.04Z
Soins de beauté / esthétique,MARIE THERESE FAYE (M'BEAUTY),2013-07-05,ESPACE 2 2EME ETAGE 36 ROUTE DE BESSIERES 31140 LAUNAGUET,31140,LAUNAGUET,31,,,,794508465,96.02B
Coiffure,YOLANDE GAUDOT,2013-07-01,MAS SAQUET LA POLLEDA 66400 CERET,66400,CERET,66,,,,793886961,96.02A
Coiffure,APPARENCE COIFFURE,2013-06-19,RESIDENCE BELLA VISTA 4 RUE GENERAL DE GAULLE 66180 VILLENEUVE-DE-LA-RAHO,66180,VILLENEUVE-DE-LA-RAHO,66,,,,794234104,96.02A
Coiffure,D'COIFF 'ELLE & LUI',2013-06-01,ZONE ARTISANALE LOS PALAUS 2 AVENUE HERMES 66170 MILLAS,66170,MILLAS,66,,,,793220021,96.02A
Soins de beauté / esthétique,NOURNOY PHATHAMMAVONG (KASS'ILS),2013-05-22,9 PLACE DE LA REPUBLIQUE 66200 CORNEILLA-DEL-VERCOL,66200,CORNEILLA-DEL-VERCOL,66,,,,793263534,96.02B
Coiffure,MARINE LEBRAS (MIGLIACCIO),2013-05-20,10 RUE JOSEPH MOUNE 66720 LATOUR-DE-FRANCE,66720,LATOUR-DE-FRANCE,66,,,,793150640,96.02A
"Entretien corporel (spa, hammam...)",DANIEL BAILLETTE,2013-05-15,1 RUE DE LA DEVEZE 66100 PERPIGNAN,66100,PERPIGNAN,66,,,,793493537,96.04Z
"Entretien corporel (spa, hammam...)",EURL INSTAN'ZEN,2013-05-15,45 BOULEVARD DU GRAU SAINT ANGE 66420 LE BARCARES,66420,LE BARCARES,66,,,,792459190,96.04Z
Coiffure,EN COULISSES,2013-05-14,4 AVENUE ANDRE AMPERE 66330 CABESTANY,66330,CABESTANY,66,,,,792945313,96.02A
Soins de beauté / esthétique,AURORE TARDIVELLE,2013-05-08,1 AVENUE DU CANIGOU 66300 FOURQUES,66300,FOURQUES,66,,,,793002619,96.02B
"Entretien corporel (spa, hammam...)",LEATITIA MARCE (MARCE LAETITIA),2013-05-02,3 LOTISSEMENT LES HAUTS DE L'AGLY 66600 CASES-DE-PENE,66600,CASES-DE-PENE,66,,,,791248628,96.04Z
Coiffure,C & C,2013-04-25,4 AVENUE AMBROISE CROIZAT 66330 CABESTANY,66330,CABESTANY,66,,,,792708760,96.02A
Soins de beauté / esthétique,CHARLENE VANDAMME (MAISON TERRACOTTA),2013-04-25,BOURGEOIS 15 RUE LEON 66250 SAINT-LAURENT-DE-LA-SALANQUE,66250,SAINT-LAURENT-DE-LA-SALANQUE,66,,,,792847279,96.02B
Coiffure,GWENDOLINE GIUSTI,2013-04-02,3 RUE ANDRE THEURIET 91320 WISSOUS,91320,WISSOUS,91,,,,792177370,96.02A
Coiffure,FAUSTINE CROISET (BULLAERT),2013-04-01,9 RUE GERARD JACQUET 66200 LATOUR-BAS-ELNE,66200,LATOUR-BAS-ELNE,66,,,,792053407,96.02A
"Entretien corporel (spa, hammam...)",SYLVIE COURS (PENA),2013-03-25,RESIDENCE DU PARC 11 ALLEES MARINES 64100 BAYONNE,64100,BAYONNE,64,,,,791974967,96.04Z
Coiffure,HOCINE MOUSSA,2013-03-15,5 AVENUE JULIEN PANCHOT 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,792311383,96.02A
Coiffure,L.A.,2013-03-05,CENTRE COMMERCIAL AUCHAN 158 ROUTE DE CANNES 06130 GRASSE,06130,GRASSE,06,,,,791595325,96.02A
Coiffure,VIRGINIE MURCIA,2013-03-04,10 RUE DU NEOULOUS 66620 BROUILLA,66620,BROUILLA,66,,,,791380272,96.02A
Soins de beauté / esthétique,L'ANTRE DES SENS,2013-03-04,4 PLACE DE LA REPUBLIQUE 66500 LOS MASOS,66500,LOS MASOS,66,,,,791515950,96.02B
"Entretien corporel (spa, hammam...)",JOCELYNE MEZIERE,2013-02-15,A 501 189 AVENUE ABBE PIERRE 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,791913833,96.04Z
Coiffure,ELEXIR COIFFURE,2013-02-01,13 AVENUE DE LA COTE VERMEILLE 66250 SAINT-LAURENT-DE-LA-SALANQUE,66250,SAINT-LAURENT-DE-LA-SALANQUE,66,,,,790919914,96.02A
Coiffure,COIFF AND ZEN,2013-01-10,15 AVENUE DE BELFORT 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,790405500,96.02A
Coiffure,LUCIE HERNANDEZ,2013-01-02,4 PLACE DE LA REPUBLIQUE 66610 VILLENEUVE-LA-RIVIERE,66610,VILLENEUVE-LA-RIVIERE,66,,,,790132427,96.02A
"Entretien corporel (spa, hammam...)",RACHEL GULLY-LHONORE,2012-12-21,1 CLOS CHAMBRUNE 73870 SAINT-JULIEN-MONT-DENIS,73870,SAINT-JULIEN-MONT-DENIS,73,,,,789887544,96.04Z
Coiffure,UNICOIF,2012-12-17,16 B COURS LAZARE ESCARGUEL 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,790167985,96.02A
Coiffure,SARL ANGUUN,2012-12-10,12 PLACE JEAN PAYRA 66180 VILLENEUVE-DE-LA-RAHO,66180,VILLENEUVE-DE-LA-RAHO,66,,,,789322427,96.02A
Coiffure,FRANCOISE SALVAT (MARY),2012-12-10,15 RUE DES ROUGES-GORGES 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,789421427,96.02A
Soins de beauté / esthétique,SARL THALYS,2012-12-01,103 BOULEVARD ARISTIDE BRIAND 66100 PERPIGNAN,66100,PERPIGNAN,66,,,,789548682,96.02B
Soins de beauté / esthétique,LEONIE DEIT (SHIME NAILS PERPIGNAN),2012-12-01,38 RUE JOAN MARAGALL 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,789648649,96.02B
Soins de beauté / esthétique,OMBELINE GODE (OM'BELINE),2012-12-01,LIEU DIT LE RICHEBOURG LE PANORAMIC - APPT 7 74360 ABONDANCE,74360,ABONDANCE,74,,,,789620655,96.02B
Coiffure,ISIA SALONS,2012-11-21,104 AVENUE CHARLES DE GAULLE 92200 NEUILLY-SUR-SEINE,92200,NEUILLY-SUR-SEINE,92,,,,789531308,96.02A
Coiffure,E.U.R.L. L'ATELIER,2012-11-19,26 ROUTE DE LAROQUE 66690 SOREDE,66690,SOREDE,66,,,,789181021,96.02A
Coiffure,KELLY MACIEL (MK),2012-11-12,26 RUE DU DOCTEUR HENRI BONZOMS 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,789716156,96.02A
Soins de beauté / esthétique,ANAIS CAMPOS,2012-11-08,10 RUE CAPDAL 66510 SAINT-HIPPOLYTE,66510,SAINT-HIPPOLYTE,66,,,,789211091,96.02B
Coiffure,MYRIAM PECH-PAYRET (PECH),2012-11-05,3 AVENUE GENERAL DE GAULLE 66190 COLLIOURE,66190,COLLIOURE,66,,,,789140274,96.02A
Soins de beauté / esthétique,MYLENE GIRAUDON,2012-10-19,4 VOIE DES SOCIETES 66180 VILLENEUVE-DE-LA-RAHO,66180,VILLENEUVE-DE-LA-RAHO,66,,,,789269073,96.02B
Coiffure,THOM.M,2012-10-18,1 RUE FERDINAND DE LESSEPS 66280 SALEILLES,66280,SALEILLES,66,,,,788929867,96.02A
"Entretien corporel (spa, hammam...)",HAMID LARHALMI (MASSAGE ATLETIC),2012-10-11,RESIDENCE EL MOULY 10 RAMPE DE LA CONVENTION 66660 PORT-VENDRES,66660,PORT-VENDRES,66,,,,788701886,96.04Z
Coiffure,GAELLE ARLERY (LE STYLE PAR GAELLE),2012-10-03,1 RUE DU PIC DE COSTABONNE 66200 THEZA,66200,THEZA,66,,,,754074243,96.02A
"Entretien corporel (spa, hammam...)",OCEANE JAFFUS (JOANOSTRA),2012-09-29,26 RUE LAS MOULERES 66160 LE BOULOU,66160,LE BOULOU,66,,,,788503118,96.04Z
Coiffure,CINDY PEREZ (BERTHELOT),2012-09-10,1 AVENUE ANNIBAL 66420 LE BARCARES,66420,LE BARCARES,66,,,,753678119,96.02A
Soins de beauté / esthétique,CLEMENCE PELLEN,2012-09-04,106 CHEMIN DE LA POUDRIERE 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,753594589,96.02B
Coiffure,JESSICA VIANA,2012-08-03,2 RUE RIGAUD 66200 THEZA,66200,THEZA,66,,,,752520726,96.02A
Soins de beauté / esthétique,LAURA MASSON (BEL'ETRE),2012-08-01,15 RUE DES FONTAINES 66360 SAHORRE,66360,SAHORRE,66,,,,753350255,96.02B
Soins de beauté / esthétique,SYLVIE ROUILLET (ONGLERIE CIL VIE),2012-08-01,RESIDENCE DU GOLF APP 119 RUE JOUY D'ARNAUD 66750 SAINT-CYPRIEN,66750,SAINT-CYPRIEN,66,,,,753073329,96.02B
"Entretien corporel (spa, hammam...)",NADINE DIEU (NADINE),2012-08-01,11 RUE ALSACE-LORRAINE 66720 TAUTAVEL,66720,TAUTAVEL,66,,,,753092485,96.04Z
Coiffure,D.M.R. COIFFURE,2012-07-23,50 RUE MAL FOCH 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,752626325,96.02A
Soins de beauté / esthétique,CARMEN ZAPATA,2012-07-10,20 B AV DU MARECHAL FOCH 66250 SAINT-LAURENT-DE-LA-SALANQUE,66250,SAINT-LAURENT-DE-LA-SALANQUE,66,,,,752623371,96.02B
Soins de beauté / esthétique,EMILIE RODRIGUES (STACHOWIAK),2012-07-09,20 BOULEVARD ARAGO 66600 RIVESALTES,66600,RIVESALTES,66,,,,752480202,96.02B
Coiffure,LUCIE PHAM,2012-07-02,RESIDENCE LES ALBERES 14 BD MAILLOL 66750 ST CYPRIEN,66750,ST CYPRIEN,66,,,,752993063,96.02A
Coiffure,SARL J C V (CAMILLA),2012-07-01,ROUTE DE PRADES 66130 ILLE-SUR-TET,66130,ILLE-SUR-TET,66,,,,752012211,96.02A
Coiffure,MARION HOREM,2012-07-01,20 RUE DU 14 JUILLET 66700 ARGELES-SUR-MER,66700,ARGELES-SUR-MER,66,,,,752333807,96.02A
Coiffure,ANNE BRAUER CABRIER (CABRIER),2012-06-04,50 FAUBOURG SAINT-FERREOL 09290 LE MAS-D'AZIL,09290,LE MAS-D'AZIL,09,,,,751356106,96.02A
Soins de beauté / esthétique,CHRISTINE FOURC (JORDANA),2012-05-21,3 CHEMIN DE PESSIGUE 66220 SAINT-PAUL-DE-FENOUILLET,66220,SAINT-PAUL-DE-FENOUILLET,66,,,,751671769,96.02B
Coiffure,ZAMORANO OLIVIER,2012-05-11,12 RUE REMPART-VILLENEUVE 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,750874596,96.02A
Coiffure,SARL PB PERPIGNAN,2012-05-11,ESPACE POLYGONE 2095 AVENUE DU LANGUEDOC 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,751525924,96.02A
Soins de beauté / esthétique,SOPHIE LAGARRIGUE,2012-05-11,22 RUE EUGENE LABICHE 66750 SAINT-CYPRIEN,66750,SAINT-CYPRIEN,66,,,,751498726,96.02B
Soins de beauté / esthétique,JOELLE ROBUR (BOUTOU),2012-05-02,17 RUE ERNEST RENAN 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,751019712,96.02B
Soins de beauté / esthétique,CAROLINE LEFEVRE (PETROGNANI) (UN TEMPS POUR SOI),2012-05-01,3 RUE DE LA LLOSE 66800 SAILLAGOUSE,66800,SAILLAGOUSE,66,,,,751448747,96.02B
"Entretien corporel (spa, hammam...)",IRIS TEJADA,2012-04-13,CHEZ DURAND JEAN-PIERRE 11 B RUE DES FABRIQUES 66500 PRADES,66500,PRADES,66,,,,750969594,96.04Z
Coiffure,AURELIE CHAT (CHAT AURELIE),2012-04-12,8 RUE SAINT MARTIN 66160 LE BOULOU,66160,LE BOULOU,66,,,,751326968,96.02A
